gene_id,gene_name,CPT0019990006,CPT0017440009,CPT0077290006
ENSG00000275119.1,RP11-711K1.8,6670.6987,16247.0291,26534.9445
ENSG00000275120.1,RP11-182J1.17,8567.0512,9936.0713,9611.8348
ENSG00000275121.1,CH17-232I21.1,0,0,0
ENSG00000275124.1,AP002022.1,0,0,0
ENSG00000275126.1,HIST1H4L,202515.5718,401831.2842,123934.4152
ENSG00000275127.1,SNORD116-22,105184.351,77501.3563,90875.5289
ENSG00000275128.1,Metazoa_SRP,0,0,0
ENSG00000275129.1,CH17-219N22.1,47000.8865,32706.9944,33557.2481
ENSG00000275130.1,RP11-32D4.1,0,0,0
ENSG00000275131.1,CH17-472G23.4,124334.2989,183152.9855,139844.4011
ENSG00000275132.1,Metazoa_SRP,1903.7892,17884.9284,6990.4253
ENSG00000275134.1,MEG8_2,0,0,0
ENSG00000275135.1,FO538757.1,0,0,0
ENSG00000275138.1,RP11-432L12.1,0,0,0
ENSG00000275139.1,RP1-101D8.1,4029.9678,1352.1096,396.3598
ENSG00000275140.1,CH17-478G19.2,0,1031.5574,0
ENSG00000275141.1,MIR6888,0,8868.3144,7799.0193
ENSG00000275142.1,RP5-999L4.2,28895.074,19604.827,30503.2708
ENSG00000275143.1,SCARNA16,0,0,0
ENSG00000275144.1,SNX18P5,20329.7485,2738.1432,2407.9921
ENSG00000275146.1,snoU2_19,0,0,0
ENSG00000275147.1,RP11-324D17.3,1916.6093,1000.2981,0
ENSG00000275149.1,RP11-427J23.1,0,503.3977,295.1337
ENSG00000275152.3,CCL16,2937.5554,7154.655,2996.1829
ENSG00000275154.1,U3,0,8252.4592,0
ENSG00000275155.1,CTD-2595P9.4,0,8695.2741,2548.9478
ENSG00000275157.1,RP11-762N20.1,0,0,0
ENSG00000275158.1,TRBV12-5,0,5782.7452,2542.7459
ENSG00000275159.1,AC010103.1,0,0,0
ENSG00000275160.1,RP11-187C18.3,77315.1726,60527.375,56777.9196
ENSG00000275161.1,Mico1,0,0,0
ENSG00000275162.1,LLNLR-260G6.1,0,12197.1831,10726.5104
ENSG00000275163.1,KCNMB2,0,427.1582,1126.9611
ENSG00000275166.1,MIR6814,138242.2899,76394.194,37323.878
ENSG00000275167.1,MIR6815,0,38962.4305,25698.4078
ENSG00000275170.1,AP001634.6,0,0,0
ENSG00000275173.1,AC091199.1,44061.9654,23617.9168,32795.0392
ENSG00000275174.1,U6,0,0,0
ENSG00000275175.1,CTD-2313J17.7,2882.1922,0,0
ENSG00000275178.1,RP11-4B16.3,70957.017,67482.7137,62240.9267
ENSG00000275179.1,RP4-737E23.7,1691.6284,0,0
ENSG00000275180.1,RP11-631N16.4,134482.7356,90760.2441,128771.1797
ENSG00000275182.1,AL022574.1,0,0,0
ENSG00000275183.1,LENG9,40999.0336,18296.6841,15817.8439
ENSG00000275184.1,MIR6506,0,0,0
ENSG00000275185.1,RP13-753N3.3,0,0,0
ENSG00000275186.1,RP11-196B3.3,8017.3656,14645.2093,10119.5021
ENSG00000275191.1,RP11-36I17.2,26381.5631,23301.0614,23285.8419
ENSG00000275194.1,RP1-27C22.1,12074.6385,23406.9753,22168.1214
ENSG00000275197.1,RP11-295I5.4,0,16886.0267,9281.2485
ENSG00000275198.1,RP11-471B22.3,2223.0838,2320.5006,2267.4519
ENSG00000275200.1,AP001885.1,0,0,0
ENSG00000275201.1,LLNLF-18A12.1,0,0,0
ENSG00000275202.1,RP11-156K23.3,29986.8407,21047.144,19933.1882
ENSG00000275206.1,RP1-37N7.7,0,0,0
ENSG00000275207.1,MIR6740,0,10516.4082,13872.5918
ENSG00000275208.1,MIR6745,17928.5971,9357.1191,4114.4432
ENSG00000275209.1,FP236383.4,0,0,0
ENSG00000275210.1,AC008984.2,3611.0511,3426.6267,4218.8466
ENSG00000275212.1,RP3-446N13.5,2522.4503,0,5402.8656
ENSG00000275213.1,Metazoa_SRP,0,0,0
ENSG00000275215.1,RNA5-8S5,0,0,0
ENSG00000275216.1,RP11-54H7.4,1353.705,141.3025,372.795
ENSG00000275217.2,AC079355.1,0,0,0
ENSG00000275218.1,AC114302.1,0,0,0
ENSG00000275219.1,RNU2-1,0,0,0
ENSG00000275220.1,Z83819.1,24749.2591,0,0
ENSG00000275221.1,HIST1H2AK,0,0,0
ENSG00000275222.1,Metazoa_SRP,0,0,0
ENSG00000275223.1,RP1-63M2.7,2361.9625,8218.2167,5059.1149
ENSG00000275224.1,MIR6501,0,0,0
ENSG00000275226.1,LINC00547,0,0,315.3496
ENSG00000275227.1,uc_338,204420.6757,160854.5645,115477.1915
ENSG00000275228.1,RP11-370I10.10,0,1118.9775,984.057
ENSG00000275229.1,U1,0,0,0
ENSG00000275230.1,Metazoa_SRP,0,0,0
ENSG00000275231.1,RMST_4,0,0,43951.4824
ENSG00000275232.1,RP11-897M7.4,0,0,0
ENSG00000275233.1,AL136456.1,0,0,0
ENSG00000275234.1,CTD-2396E7.11,172921.0586,135589.8244,301520.514
ENSG00000275235.1,AC068056.1,0,0,4750.3117
ENSG00000275236.1,AC009120.11,10526.9109,13023.059,11452.8064
ENSG00000275238.1,MIR4734,0,0,0
ENSG00000275239.3,RP11-157L3.12,7096.4038,10052.8622,1395.9064
ENSG00000275241.1,MIR3150A,0,0,0
ENSG00000275243.1,TRBV16,0,3424.6517,3011.725
ENSG00000275248.1,RP11-40E6.2,0,0,1893.2402
ENSG00000275250.1,RP11-768G3.1,0,0,0
ENSG00000275251.1,AC098869.1,73449.414,83057.0091,78661.0761
ENSG00000275252.1,FP671120.2,0,0,0
ENSG00000275254.1,FTX_3,0,0,0
ENSG00000275256.1,MRPS31P1,0,0,0
ENSG00000275258.1,AC004832.1,20699.3803,10803.2194,4750.3117
ENSG00000275259.1,MIR6511A2,0,0,0
ENSG00000275261.1,AL136221.1,0,14854.4266,0
ENSG00000275263.1,RP11-1072A3.4,1735.4663,21738.1853,12744.7388
ENSG00000275264.1,MIR1204,0,0,0
ENSG00000275265.1,RP11-15J22.8,0,1305.8837,2296.854
ENSG00000275266.1,H19_1,0,0,0
ENSG00000275267.1,MIR6884,0,0,0
ENSG00000275268.1,U7,0,0,0
ENSG00000275270.1,AL133391.1,0,0,0
ENSG00000275271.1,AL138885.1,5222.3207,0,0
ENSG00000275273.1,MIR6780A,0,0,15368.6556
ENSG00000275277.1,AC096750.1,0,0,5278.1242
ENSG00000275278.1,RP11-946L16.2,31391.5235,34951.592,13447.5737
ENSG00000275279.1,FP671120.3,0,0,0
ENSG00000275280.1,RP11-105L10.1,0,0,0
ENSG00000275285.1,RP4-564F22.6,7529.5365,0,0
ENSG00000275286.1,RP11-499A10.3,0,0,0
ENSG00000275287.3,Metazoa_SRP,0,2048.8864,1801.8424
ENSG00000275291.1,U1,147578.9152,22006.558,51608.3251
ENSG00000275292.1,AL845259.5,0,0,0
ENSG00000275293.1,Metazoa_SRP,0,0,1632.9197
ENSG00000275294.3,RP11-428O18.6,14515.9589,7034.8833,8566.1359
ENSG00000275295.1,RP11-111G20.3,0,0,0
ENSG00000275296.1,CH17-118O6.4,0,0,0
ENSG00000275297.1,RP11-292F9.1,0,320.3111,0
ENSG00000275301.1,AL928761.1,52544.5808,0,0
ENSG00000275302.1,CCL4,1468744.292,297088.5324,208293.689
ENSG00000275303.1,SNORD3C,0,0,0
ENSG00000275305.1,5S_rRNA,0,0,0
ENSG00000275307.1,TUG1_4,0,0,0
ENSG00000275309.1,AL133244.2,0,0,0
ENSG00000275310.1,RP11-441G8.1,0,0,0
ENSG00000275312.1,RP11-432I13.5,0,27381.4316,2407.9921
ENSG00000275314.1,RP11-32A1.2,0,0,0
ENSG00000275315.1,RP11-143N13.4,0,4791.7505,0
ENSG00000275318.1,RP11-526D8.11,77552.1742,118187.8085,101089.7403
ENSG00000275319.1,Metazoa_SRP,0,0,0
ENSG00000275320.1,RP3-347M6.3,0,0,0
ENSG00000275322.1,RP11-262A16.1,9545.8307,19928.2687,7840.3203
ENSG00000275325.3,RP11-26F2.1,4880.4073,926.2308,1221.8261
ENSG00000275327.1,RP11-234G16.4,0,0,0
ENSG00000275328.1,RP11-730B22.4,13572.1743,20000.35,20520.2807
ENSG00000275329.1,RP11-83N9.6,2162.0351,1611.9834,3685.8089
ENSG00000275332.1,CTD-2017F17.1,5258.5031,9605.6338,8447.4366
ENSG00000275334.1,MIR5787,0,0,0
ENSG00000275335.1,MIR8088,0,0,0
ENSG00000275337.1,Metazoa_SRP,7615.1566,3974.4285,1747.6063
ENSG00000275339.1,RP3-425C14.6,120543.4501,132816.0498,100408.5501
ENSG00000275340.1,FGD5P1,2942.5327,767.869,1890.7935
ENSG00000275342.3,SGK223,59430.521,73545.1628,38785.1717
ENSG00000275343.1,RP11-323F24.4,17568.9185,11003.279,9676.561
ENSG00000275344.1,MIR6503,119141.782,110544.5702,48607.8411
ENSG00000275345.1,RP11-697E2.11,1378.288,5754.7415,2530.4324
ENSG00000275347.1,RP11-428O23.1,0,6990.3184,0
ENSG00000275348.1,RP11-592P9.3,28461.6479,49514.7554,19595.0359
ENSG00000275350.1,RP11-329N22.2,0,0,893.221
ENSG00000275352.1,RP11-492C2.1,0,0,0
ENSG00000275355.1,Metazoa_SRP,2148.0489,0,0
ENSG00000275356.2,RP5-907C10.4,0,888.157,0
ENSG00000275358.1,RP5-1025A1.3,4517.7219,7545.1056,5805.9366
ENSG00000275359.1,ST7-AS1_1,0,0,0
ENSG00000275360.1,MIR6868,0,0,9009.2119
ENSG00000275361.1,LL22NC03-88E1.18,0,0,3225.5203
ENSG00000275362.1,Metazoa_SRP,0,0,0
ENSG00000275363.1,RP11-566K19.12,0,0,0
ENSG00000275364.1,AC087174.1,0,0,0
ENSG00000275367.1,RP11-266K4.14,22545.5579,11678.2866,21629.6208
ENSG00000275370.1,AL138807.1,0,16353.4972,0
ENSG00000275371.1,RP11-455F5.6,8584.0974,10080.2895,1969.9691
ENSG00000275372.1,ZEB2_AS1_1,0,0,0
ENSG00000275373.1,MIR6124,40181.15,62912.8657,30737.3113
ENSG00000275374.1,RP11-346J10.2,36577.2182,21476.2794,14689.719
ENSG00000275377.1,MIR1299,246896.223,221921.5543,144798.659
ENSG00000275378.1,AC126281.3,0,0,0
ENSG00000275379.1,HIST1H3I,350403.7434,372987.0626,99167.0918
ENSG00000275381.1,RP11-401N16.2,66968.5834,48932.2289,54097.6678
ENSG00000275382.1,MIR7109,0,0,0
ENSG00000275383.1,RP11-615I2.6,1683.5677,4490.9867,3434.3365
ENSG00000275385.1,CCL18,143428.777,55717.3912,158219.0445
ENSG00000275386.1,CTC-788C1.2,32220.7335,22421.776,14788.7064
ENSG00000275387.1,RP6-14C6.3,0,0,0
ENSG00000275389.1,RP11-214K3.24,3810.9324,4606.0238,2393.5679
ENSG00000275390.1,RP11-318K12.2,2245.4949,1171.9469,2061.2793
ENSG00000275391.1,MIR6770-2,0,0,0
ENSG00000275392.1,RP11-164O23.8,3580.0815,1245.6542,0
ENSG00000275393.1,RP11-568J23.8,11725.7726,4450.7645,11742.3436
ENSG00000275395.3,FCGBP,131624.9654,98563.4356,26245.6465
ENSG00000275398.1,AC074051.2,0,0,0
ENSG00000275400.1,RP4-756H11.5,193106.8771,305361.8839,145515.8786
ENSG00000275401.1,RP4-564F22.7,10277.8173,6601.9674,2177.2262
ENSG00000275402.1,MIR155,0,0,0
ENSG00000275403.1,AL136221.2,0,0,0
ENSG00000275406.1,RP11-125A15.3,0,0,0
ENSG00000275409.1,RP11-131L12.4,18528.3784,33308.2984,51969.9566
ENSG00000275410.3,HNF1B,221219.8532,274963.858,344791.9997
ENSG00000275411.1,MIR6882,0,0,0
ENSG00000275413.1,CTC-529I10.1,39553.9518,48467.6156,110505.7414
ENSG00000275414.1,uc_338,0,0,0
ENSG00000275417.1,RP11-844G16.3,8346.5243,12197.1831,9194.1518
ENSG00000275418.1,RP11-126O1.6,4572.1523,2386.2533,2098.5313
ENSG00000275419.1,RP11-486M3.3,0,0,0
ENSG00000275423.1,RP11-429P7.1,1893.236,0,0
ENSG00000275425.1,AL139099.1,0,0,0
ENSG00000275426.1,CH17-262A2.1,0,14342.205,20721.1874
ENSG00000275427.1,CTD-2281E23.1,186.695,194.876,0
ENSG00000275429.1,MIR6862-2,0,0,0
ENSG00000275431.1,CTB-186H2.3,0,1202.7876,1057.7617
ENSG00000275432.1,CTD-3093B17.2,2804.1032,0,2574.0605
ENSG00000275437.1,RP5-908M14.10,4769.2491,4978.2403,4801.6665
ENSG00000275438.1,LA16c-360A4.1,4208.7465,5491.4701,2897.6024
ENSG00000275439.1,AP001619.1,58084.9958,6063.0313,31991.8954
ENSG00000275441.1,RP11-666O2.2,14494.3577,6877.0494,7257.4207
ENSG00000275443.1,RP11-759A24.3,109147.1985,68832.7625,84189.9457
ENSG00000275445.1,CTD-2649C14.3,2929.1576,3057.5149,896.2852
ENSG00000275446.1,AL157773.1,0,0,0
ENSG00000275447.1,AC093270.1,0,5305.1524,0
ENSG00000275448.1,RP11-762J3.1,0,0,0
ENSG00000275449.1,MIR6859-1,0,0,0
ENSG00000275450.1,RP11-4L24.3,364.5424,1141.5506,334.6361
ENSG00000275451.1,MIR6085,0,0,4750.3117
ENSG00000275453.1,AL049868.1,76923.3728,32117.6792,42367.6452
ENSG00000275454.1,CTD-2026K11.4,20112.586,10252.8499,11163.4278
ENSG00000275455.1,MIR7852,0,0,6372.3694
ENSG00000275457.1,RP1-198K11.5,23377.1236,34772.1691,9656.6912
ENSG00000275458.1,MIR6809,260080.5759,358555.1253,351359.2648
ENSG00000275459.1,MIR7846,5929.51,0,0
ENSG00000275460.1,Metazoa_SRP,0,0,0
ENSG00000275461.1,RP11-281H11.2,0,0,0
ENSG00000275464.2,CH507-9B2.5,14396.1283,22540.4621,15673.7238
ENSG00000275465.3,RP11-569G13.3,0,446.414,588.8816
ENSG00000275466.1,MIR6716,0,0,0
ENSG00000275467.1,RP11-240G22.4,0,0,2296.854
ENSG00000275468.1,LLNLR-304A6.2,4289.1612,4477.1146,3937.2874
ENSG00000275469.1,MIR6130,0,0,0
ENSG00000275475.1,IGHV3-54,0,0,0
ENSG00000275476.1,RP11-996F15.4,18740.1797,24451.7311,17202.775
ENSG00000275479.1,RP11-334C17.6,19856.9637,13818.0713,36455.8808
ENSG00000275480.1,RP11-846F4.14,0,0,0
ENSG00000275481.1,RP11-474P2.6,85445.8522,65757.2906,148565.2372
ENSG00000275484.1,CTC-1337H24.4,15414.4321,25284.1304,16171.274
ENSG00000275485.1,RP11-261P13.6,14800.0569,14260.2496,15676.0287
ENSG00000275488.1,RP11-793H13.12,34563.0917,60374.869,16835.0577
ENSG00000275489.1,C17orf98,0,940.1536,4960.7686
ENSG00000275490.1,CH17-132F21.4,0,0,0
ENSG00000275491.1,RP5-1009E24.8,12154.4404,8458.0365,9297.7632
ENSG00000275493.1,RP11-157L3.4,0,1742.4547,7661.7931
ENSG00000275494.1,RP11-266L9.8,14923.7105,11126.9113,13699.4009
ENSG00000275496.3,CH507-24F1.2,395.5754,0,181.5616
ENSG00000275497.1,RP11-440D17.6,0,0,0
ENSG00000275502.1,DAOA-AS1_2,0,0,0
ENSG00000275503.1,RP11-5P18.11,0,0,0
ENSG00000275504.1,U7,0,0,0
ENSG00000275505.1,MIR6787,0,0,0
ENSG00000275506.1,CTD-2062A1.2,103782.8046,106689.252,116920.6563
ENSG00000275507.1,MIR8069-2,0,0,0
ENSG00000275508.1,GS1-54N10.1,0,0,0
ENSG00000275509.1,AC241952.1,0,36010.7312,15834.3725
ENSG00000275510.1,AC013734.1,0,0,0
ENSG00000275512.1,RP11-322E11.2,449.4536,3049.4678,412.5814
ENSG00000275515.1,RP11-295D4.7,6120.7845,6389.0007,28093.2415
ENSG00000275516.1,RP11-353N14.7,8624.7418,12603.7559,11084.0607
ENSG00000275518.1,MIR6718,0,0,0
ENSG00000275519.1,MIR6804,8371.0729,8737.898,0
ENSG00000275520.1,LINC00684,0,0,0
ENSG00000275523.1,MIR6508,0,0,0
ENSG00000275524.1,SNORD115-26,0,0,0
ENSG00000275527.1,CTD-3154N5.2,0,0,0
ENSG00000275529.1,SNORD116-4,112660.6897,136165.5773,288482.4733
ENSG00000275530.1,FP671120.4,71154.1198,10610.3047,27992.9085
ENSG00000275532.1,CTB-58E17.3,38651.6206,55016.3949,26879.336
ENSG00000275533.1,AC026423.1,49738.8022,0,0
ENSG00000275534.1,MIR20A,0,0,0
ENSG00000275535.1,AL732375.3,0,0,0
ENSG00000275537.1,AC090132.1,0,0,0
ENSG00000275538.1,RNVU1-19,1561129.91,3557.9465,6257.8957
ENSG00000275540.1,CTC-559E9.12,1976.5033,825.2459,362.871
ENSG00000275541.1,AC118465.1,6255.3072,97941.2744,86132.026
ENSG00000275542.1,RP11-455O6.9,1118.3359,17510.1296,7186.1297
ENSG00000275547.1,CTD-2293H3.3,1542.6367,3220.4719,4248.2463
ENSG00000275549.1,C9orf173-AS1,23759.8707,28294.1459,19353.1219
ENSG00000275550.1,RP4-744I24.4,150363.423,201795.9843,65727.5838
ENSG00000275552.1,CH17-302M23.1,2557.3926,3781.7335,6455.8711
ENSG00000275553.1,TCEB3CL,0,362.0823,636.8486
ENSG00000275554.1,AP002802.1,0,0,0
ENSG00000275557.1,RP11-353N4.6,48391.1687,47853.1864,17534.7078
ENSG00000275558.1,7SK,0,0,0
ENSG00000275559.1,DLEU2_6,0,0,0
ENSG00000275560.1,RP11-180M15.7,109906.5457,186153.8345,129443.8317
ENSG00000275562.1,RP11-3K24.3,51580.9801,82684.8343,35512.0392
ENSG00000275563.1,CTD-2311B13.5,0,0,0
ENSG00000275567.1,RP11-729I10.3,27767.4614,28984.2471,7646.8433
ENSG00000275569.1,RP11-930O11.3,1021.9622,0,9381.2261
ENSG00000275572.1,GRIFIN,0,2048.8864,3603.6848
ENSG00000275576.1,RP5-836N17.4,75649.696,29773.5784,21629.9598
ENSG00000275578.1,RP11-357E16.1,0,0,0
ENSG00000275580.1,RP11-295H24.4,78302.5244,79897.0705,70263.4982
ENSG00000275582.1,RP4-681N20.5,29780.4986,79045.9772,58580.0775
ENSG00000275585.1,CH17-118O6.3,9264.1892,7521.2287,7559.2664
ENSG00000275586.1,Metazoa_SRP,42322.1531,48594.4068,29137.5999
ENSG00000275588.1,Metazoa_SRP,1910.1777,0,5260.4123
ENSG00000275589.1,HOTAIR_2,0,0,0
ENSG00000275591.3,XKR5,1357.7411,2243.9603,2077.2582
ENSG00000275592.1,VN1R7P,0,0,0
ENSG00000275595.1,AC130343.2,0,0,0
ENSG00000275597.1,RP11-1378G18.1,947.143,0,0
ENSG00000275598.1,CMB9-14B22.1,0,1423.747,0
ENSG00000275601.1,AC011330.13,13446.4478,12164.2549,8228.8865
ENSG00000275603.1,AL390788.1,15179.5456,0,13934.2478
ENSG00000275604.1,MIR1302-11,0,0,0
ENSG00000275607.1,RP11-802O23.4,0,13460.3219,13528.3959
ENSG00000275609.1,KB-1572G7.4,54212.6627,8488.2438,89577.3071
ENSG00000275610.1,DUX4L21,0,0,0
ENSG00000275611.1,RP11-291I6.2,188547.1945,217427.5694,187914.5401
ENSG00000275612.1,RP11-35J10.6,0,4023.7724,2359.0713
ENSG00000275613.1,CTD-3194G12.2,0,5223.5346,1148.427
ENSG00000275614.1,RP11-12A20.12,0,3094.6722,2721.5328
ENSG00000275616.1,RNU2-1,0,0,0
ENSG00000275620.1,FLJ16779,1639.5817,1089.0912,478.8871
ENSG00000275622.1,AC126281.4,0,0,0
ENSG00000275625.1,FTX_4,11616.9992,8084.0417,0
ENSG00000275628.1,RP11-144A16.6,0,0,0
ENSG00000275630.1,RP6-65G23.5,58125.9007,6276.5183,11039.4569
ENSG00000275631.1,U1,0,0,0
ENSG00000275632.1,RP5-967N21.11,10863.2244,15874.9597,11966.4342
ENSG00000275634.1,PART1_2,0,0,0
ENSG00000275635.1,U7,0,0,43544.5243
ENSG00000275636.1,RP11-521C20.5,0,0,2291.8171
ENSG00000275638.1,RP11-16E23.5,0,0,0
ENSG00000275640.1,MIR6793,36141.7751,28294.1459,66353.5608
ENSG00000275642.1,Metazoa_SRP,0,0,0
ENSG00000275643.1,RP11-204I15.1,0,0,602.6924
ENSG00000275645.1,RP11-817O13.9,9532.6094,7107.3812,22501.4767
ENSG00000275646.1,SMAD5-AS1_2,0,0,0
ENSG00000275647.1,RP11-209D20.2,15571.7223,36120.1863,30176.7524
ENSG00000275649.1,RP11-286O1.1,0,964.5732,0
ENSG00000275651.1,MIR6851,0,0,0
ENSG00000275652.1,MIR6796,36724.707,19167.0021,0
ENSG00000275653.1,AL391123.1,0,0,0
ENSG00000275654.1,RP11-435I10.6,0,0,0
ENSG00000275655.1,Metazoa_SRP,1976.5033,0,0
ENSG00000275656.1,RFPL3-AS1_1,0,0,0
ENSG00000275657.1,MIR6758,0,0,0
ENSG00000275662.1,SNORD112,0,0,0
ENSG00000275663.1,HIST1H4G,0,0,0
ENSG00000275664.1,pRNA,0,0,0
ENSG00000275665.1,CTB-58E17.9,0,7387.6367,6496.874
ENSG00000275666.1,KCNQ1OT1_1,0,0,0
ENSG00000275667.1,MIR6839,0,0,0
ENSG00000275668.1,AL035209.1,0,0,0
ENSG00000275669.1,MIR6744,0,0,0
ENSG00000275670.1,MIR8076,13716.4568,50111.3187,69251.5326
ENSG00000275672.1,GATM-AS1,61160.5637,60085.3212,57977.8216
ENSG00000275673.1,RP11-876N24.7,0,0,0
ENSG00000275674.1,RP11-697E2.12,3296.716,4588.2399,1008.7535
ENSG00000275675.1,RP11-1021O19.2,11569.7756,28984.2471,63723.6941
ENSG00000275676.1,RP11-101E5.1,0,0,0
ENSG00000275677.1,MIR124-1,0,0,0
ENSG00000275678.1,RP4-547N15.3,0,0,0
ENSG00000275680.1,Metazoa_SRP,0,0,0
ENSG00000275681.1,LL0XNC01-138C3.2,0,0,6220.6463
ENSG00000275682.1,AC137723.1,0,0,8708.9049
ENSG00000275685.1,AL354873.1,56297.7651,65294.1829,86132.026
ENSG00000275686.1,AC016656.1,61207.845,319450.0348,230364.58
ENSG00000275687.1,AC079398.2,0,0,0
ENSG00000275688.3,CCL15-CCL14,543.68,567.5044,2994.4659
ENSG00000275689.1,FAS-AS1,0,0,0
ENSG00000275690.1,MIR1302-10,0,0,0
ENSG00000275691.1,RP11-249C24.12,0,0,0
ENSG00000275692.1,MIR6724-3,0,0,0
ENSG00000275693.1,FAS-AS1,3348.4292,52427.3881,43032.2358
ENSG00000275694.1,AC245036.4,0,0,0
ENSG00000275695.1,UBE2Q2P6,27402.8995,13001.6863,3430.2032
ENSG00000275696.1,Metazoa_SRP,2062.4383,0,0
ENSG00000275700.3,AATF,268797.7441,210117.3456,276785.7712
ENSG00000275701.1,AL389915.1,0,12126.0625,0
ENSG00000275702.1,AC019011.1,0,7335.5193,0
ENSG00000275703.1,U47924.32,6173.8933,6444.4367,6800.8801
ENSG00000275704.1,FP565210.1,246896.223,307826.6721,327370.8813
ENSG00000275707.2,AC092107.1,59141.0866,7716.5853,0
ENSG00000275708.1,MIR3648-2,0,0,0
ENSG00000275709.1,RP11-96O20.5,11426.209,8674.1177,9535.2973
ENSG00000275710.1,RP11-257O5.4,27632.6679,5768.7094,7609.7227
ENSG00000275711.1,MIR6795,0,0,0
ENSG00000275713.1,HIST1H2BH,758977.2781,1305318.119,226294.3781
ENSG00000275714.1,HIST1H3A,560922.9884,221190.0022,204691.0484
ENSG00000275716.1,RP3-344J20.3,0,0,0
ENSG00000275718.1,CCL15,4743.608,5713.241,19427.557
ENSG00000275719.1,CTB-147N14.6,1389.5027,2900.7831,2976.1921
ENSG00000275720.1,CTB-75G16.3,5421.2663,6601.9674,5805.9366
ENSG00000275722.3,LYZL6,0,0,0
ENSG00000275725.1,RP11-244C20.2,0,0,0
ENSG00000275726.1,MIR6088,33484.2917,0,40983.0817
ENSG00000275727.1,AC092375.1,0,0,0
ENSG00000275728.1,RP4-777L9.3,0,0,1431.6008
ENSG00000275729.1,AC078814.1,0,0,0
ENSG00000275733.1,RP11-24P24.1,0,0,0
ENSG00000275734.1,RP11-368I7.6,23181.4327,18820.088,22855.9494
ENSG00000275739.1,MIR195,0,0,0
ENSG00000275740.1,RP11-449H3.3,4641.8876,3589.1094,4418.8946
ENSG00000275741.1,RP11-40E6.1,0,1147.06,1008.7535
ENSG00000275742.1,AC007006.1,0,0,0
ENSG00000275743.1,TRBV14,25236.9292,4390.4709,5148.1211
ENSG00000275745.1,Y_RNA,0,0,0
ENSG00000275747.1,IGHV3-79,15023.7438,6969.8189,6129.4345
ENSG00000275756.1,RP11-100G15.12,17182.2996,26613.5784,21369.4647
ENSG00000275759.1,RP11-131L12.3,33768.0569,49346.9088,41625.613
ENSG00000275761.1,AC112249.2,0,0,0
ENSG00000275763.2,C18orf65,0,572.4249,1510.2147
ENSG00000275764.1,RP11-582E3.6,59645.5814,90036.5031,71037.7086
ENSG00000275765.3,RP11-54C4.3,89623.9126,58659.1826,54254.6243
ENSG00000275767.1,CH17-248H7.3,0,0,0
ENSG00000275768.1,RP11-11P22.1,0,0,0
ENSG00000275769.1,RP11-771K4.3,19110.9387,24223.0458,23808.5169
ENSG00000275770.1,MIR6505,0,25106.0732,0
ENSG00000275771.1,AC140725.8,0,0,0
ENSG00000275772.1,LL22NC03-24A12.9,3395.0276,4725.0661,5194.1778
ENSG00000275773.1,RP11-343D24.2,0,0,0
ENSG00000275774.2,HNRNPCL2,0,0,0
ENSG00000275776.1,Metazoa_SRP,0,0,0
ENSG00000275778.1,PRH1-PRR4,1055.4381,1836.1467,1291.8029
ENSG00000275783.1,FP236383.5,0,0,0
ENSG00000275784.1,RP5-1125A11.6,17726.9779,25699.7,10848.4628
ENSG00000275785.1,RP11-111E14.2,0,0,0
ENSG00000275787.1,OR7G15P,0,0,0
ENSG00000275788.1,Metazoa_SRP,0,0,0
ENSG00000275789.1,MIR8064,0,19805.9022,5805.9366
ENSG00000275790.1,AC092198.2,0,0,0
ENSG00000275791.1,TRBV10-3,13921.4582,11302.2811,8519.5808
ENSG00000275793.1,RIMBP3,1305.3663,2335.8312,941.5032
ENSG00000275799.1,AP001059.7,0,0,0
ENSG00000275800.1,EIF5P2,0,0,0
ENSG00000275801.1,RP11-404F10.6,0,3408.2814,2997.3286
ENSG00000275802.1,MIR19B1,0,0,0
ENSG00000275803.1,Metazoa_SRP,14812.7536,2208.8367,5827.52
ENSG00000275805.1,RP11-349H17.2,2374.6309,708.1967,13701.7335
ENSG00000275807.1,RP11-1348G14.8,14425.0067,14284.9587,16976.4227
ENSG00000275808.1,Metazoa_SRP,0,0,0
ENSG00000275810.1,MIR8082,42165.4043,22006.558,19353.1219
ENSG00000275811.1,HTR1DP1,54487.3891,96353.0375,34717.9315
ENSG00000275812.1,RP4-697K14.15,0,0,0
ENSG00000275813.1,AL355821.1,0,0,0
ENSG00000275816.1,MIR6500,6618.9879,0,0
ENSG00000275818.1,MIR6818,0,0,0
ENSG00000275820.1,MIR6778,0,0,0
ENSG00000275823.1,DLEU2_3,0,0,0
ENSG00000275826.1,RP11-756P10.7,9176.0733,5614.7916,5809.1639
ENSG00000275827.1,RP11-1O2.2,0,0,0
ENSG00000275828.1,RP11-295P22.3,0,0,0
ENSG00000275829.1,AC005227.1,32069.4625,0,22078.9137
ENSG00000275830.1,RP11-403A3.3,0,5356.9683,6673.9917
ENSG00000275831.1,MIR6852,0,0,0
ENSG00000275832.3,ARHGAP23,70754.5272,74151.6367,40952.3942
ENSG00000275833.1,RP11-479O9.3,7175.2054,39944.6766,35128.3557
ENSG00000275834.1,RP11-440E5.1,0,9141.1856,8038.9891
ENSG00000275835.3,TUBGCP5,81105.5914,103737.9222,79936.9377
ENSG00000275836.1,MIR6068,0,0,0
